"","location_id","X","sex","age_start","age_end","year_start","year_end","mean","standard_error","measure","ow","bmi","fpg","location_name","region_name"
"58",8,835,"Female",0,14,1999,2000,4.42e-05,1e-04,"Sincidence",0.171277071868373,23.4587078487714,0,"Taiwan","East Asia"
"59",8,844,"Male",60,99,2009,2010,2e-06,1e-04,"Sincidence",0.441678595598342,24.9053559877044,5.86602757316093,"Taiwan","East Asia"
"60",8,861,"Female",15,29,2003,2004,4.81e-05,1e-04,"Sincidence",0.189027217646259,23.7634499677768,1.63883517731673,"Taiwan","East Asia"
"61",8,864,"Male",45,59,2005,2006,9.2e-06,1e-04,"Sincidence",0.508569679973987,24.4611804897587,5.54230693372863,"Taiwan","East Asia"
"62",8,875,"Male",15,29,2003,2004,3.97e-05,1e-04,"Sincidence",0.293608959062104,24.1891244383344,1.69622504173305,"Taiwan","East Asia"
"63",8,849,"Male",0,14,2007,2008,4.86e-05,1e-04,"Sincidence",0.267786902326612,24.704975340401,0,"Taiwan","East Asia"
"64",8,847,"Female",60,99,2001,2002,1e-05,1e-04,"Sincidence",0.367406668869615,23.5254147112479,5.88448603288619,"Taiwan","East Asia"
"65",8,863,"Male",30,44,2007,2008,2.18e-05,1e-04,"Sincidence",0.510246167029405,24.704975340401,5.17672324087189,"Taiwan","East Asia"
"66",8,836,"Female",30,44,1999,2000,1.87e-05,1e-04,"Sincidence",0.265893164004895,23.4587078487714,5.13453175116064,"Taiwan","East Asia"
"67",8,845,"Male",0,14,2005,2006,4.56e-05,1e-04,"Sincidence",0.258077376133029,24.4611804897587,0,"Taiwan","East Asia"
"68",8,838,"Female",60,99,2003,2004,7e-06,1e-04,"Sincidence",0.408095591376912,23.7634499677769,5.83499477116449,"Taiwan","East Asia"
"69",8,841,"Male",60,99,1999,2000,1.7e-05,1e-04,"Sincidence",0.341831650319029,23.7187977778456,5.82599727226414,"Taiwan","East Asia"
"70",8,843,"Female",15,29,2005,2006,4.12e-05,1e-04,"Sincidence",0.199190217354959,23.969005970551,1.72772864841445,"Taiwan","East Asia"
"71",44,11175,"Male",15,19,1995,1995,8.27691503695e-05,1.42700214454009e-05,"Sincidence",0.0732174009569011,24.7466670438447,0,"Bosnia and Herzegovina","Central Europe"
"72",44,1019,"Female",0,4,2000,2000,3.7e-05,1e-04,"Sincidence",0.221342934889077,25.84217,0,"Bosnia and Herzegovina","Central Europe"
"73",44,1027,"Female",5,9,1995,1995,6.9e-05,1e-04,"Sincidence",0.123649255696798,25.32025,0,"Bosnia and Herzegovina","Central Europe"
"74",44,1028,"Female",10,14,2000,2000,7.7e-05,1e-04,"Sincidence",0.115720953582318,25.84217,0,"Bosnia and Herzegovina","Central Europe"
"75",44,11180,"Male",80,84,1995,1995,2.26303559657e-05,4.17463472006099e-05,"Sincidence",0.281112264871829,24.7466670438447,5.20850407802329,"Bosnia and Herzegovina","Central Europe"
"76",44,1029,"Male",10,14,2000,2000,7.2e-05,1e-04,"Sincidence",0.121511134841107,25.3564572939917,0,"Bosnia and Herzegovina","Central Europe"
"77",44,8916,"Female",70,74,2000,2000,1.56867404459e-05,3.78630230840772e-05,"Sincidence",0.562476169910642,25.84217,5.46358518108517,"Bosnia and Herzegovina","Central Europe"
"78",44,452,"Female",0,4,1998,2010,8.5e-05,1e-04,"Sincidence",0.242512616846867,26.071003731901,0,"Bosnia and Herzegovina","Central Europe"
"79",44,8652,"Female",85,89,1995,1995,2.12814818531e-05,3.50085107301102e-05,"Sincidence",0.37838505693508,25.32025,5.3640364775185,"Bosnia and Herzegovina","Central Europe"
"80",44,1020,"Male",5,9,1995,1995,9.4e-05,1e-04,"Sincidence",0.101763591072985,24.7466670438447,0,"Bosnia and Herzegovina","Central Europe"
"81",44,2133,"Female",5,9,1990,1990,4.78e-05,1e-04,"Sincidence",0.120017554833714,25.06472,0,"Bosnia and Herzegovina","Central Europe"
"82",44,11176,"Male",20,24,1995,1995,6.17706652287e-05,2.17764347064347e-05,"Sincidence",0.138894519288423,24.7466670438447,0,"Bosnia and Herzegovina","Central Europe"
